Cluster,Species1,Species2,Mean_Syn,SD_Syn,Mean_Nonsyn,SD_Nonsyn,No_of_Codon,dNdS,Species1_num_copies,Species2_num_copies,Mean_Syn_count,SD_Syn_count,Mean_Nonsyn_count,SD_Nonsyn_count,Family,mean_dNdS,mean_dN,mean_dS,frac_below1,frac_above1,selection
F8A3,PanTro,HomSap,0.006,0.0,0.0026,0.0,368,0.4287,3,3,2.0,0.0,2.0,0.0,F8A1,0.4929194689251742,0.0025805437249999995,0.006069174575,0.7638,0.2362,nonsignificant
F8A3,PanTro,PanPan,0.0,0.0,0.0013,0.0,368,inf,3,3,0.0,0.0,1.0,0.0,F8A1,,0.001308835876,0.0,0.0,1.0,positive
F8A3,PanTro,GorGor,0.0091,0.0,0.0026,0.0,368,0.2858,3,3,3.0,0.0,2.0,0.0,F8A1,0.37268805746785627,0.0025805437249999995,0.00908073066,0.8927,0.1073,nonsignificant
F8A3,PanTro,PonPyg,0.0121,0.0,0.0097,0.0007,368,0.8027,3,2,4.0,0.0,7.5,0.5477,F8A1,1.0585076847106512,0.009697153054,0.012080390988,0.6182,0.3818,nonsignificant
F8A3,PanTro,PonAbe,0.0121,0.0,0.0091,0.0,368,0.7494,3,1,4.0,0.0,7.0,0.0,F8A1,0.988263011237508,0.009050918064000001,0.012078877435000001,0.6555,0.3445,nonsignificant
F8A3,PanTro,SymSyn,0.0222,0.0015,0.0116,0.0,368,0.5237,3,3,7.3333,0.5,9.0,0.0,F8A1,0.6245798513310965,0.011581363021666667,0.022185524337,0.8831,0.1169,nonsignificant
F8A3,PanTro,MacFas,0.0272,0.0,0.0142,0.0,368,0.5221,3,2,9.0,0.0,11.0,0.0,F8A1,0.597460957416436,0.014211342445,0.027330064807999998,0.9036,0.0964,nonsignificant
F8A3,HomSap,PanPan,0.006,0.0,0.0039,0.0,368,0.644,3,3,2.0,0.0,3.0,0.0,F8A1,0.7397240036016075,0.003890340375,0.006063004112,0.6543,0.3457,nonsignificant
F8A3,HomSap,GorGor,0.003,0.0,0.0,0.0,368,0.0,3,3,1.0,0.0,0.0,0.0,F8A1,0.0,0.0,0.0030124554539999997,0.6288,0.3712,nonsignificant
F8A3,HomSap,PonPyg,0.006,0.0,0.0071,0.0007,368,1.1768,3,2,2.0,0.0,5.5,0.5477,F8A1,1.3554647841814649,0.0071167288139999995,0.006007164683,0.3969,0.6031,nonsignificant
F8A3,HomSap,PonAbe,0.006,0.0,0.0065,0.0,368,1.07,3,1,2.0,0.0,5.0,0.0,F8A1,1.2316886395238955,0.006470438173000001,0.006006420175,0.44,0.56,nonsignificant
F8A3,HomSap,SymSyn,0.0162,0.0015,0.009,0.0,368,0.5599,3,3,5.3333,0.5,7.0,0.0,F8A1,0.7309178009918365,0.009003119333,0.016102222360333332,0.8163,0.1837,nonsignificant
F8A3,HomSap,MacFas,0.0212,0.0,0.0116,0.0,368,0.549,3,2,7.0,0.0,9.0,0.0,F8A1,0.6623567473230155,0.011632033873,0.021252519493,0.8547,0.1453,nonsignificant
F8A3,PanPan,GorGor,0.009,0.0,0.0039,0.0,368,0.4293,3,3,3.0,0.0,3.0,0.0,F8A1,0.5606388285503494,0.003890340375,0.009071492042,0.8189,0.1811,nonsignificant
F8A3,PanPan,PonPyg,0.0121,0.0,0.011,0.0007,368,0.9111,3,2,4.0,0.0,8.5,0.5477,F8A1,1.202557819186351,0.011009487487000001,0.0120680972195,0.5475,0.4525,nonsignificant
F8A3,PanPan,PonAbe,0.0121,0.0,0.0104,0.0,368,0.8576,3,1,4.0,0.0,8.0,0.0,F8A1,1.1322354901057163,0.010363039461,0.012066586772,0.5857,0.4143,nonsignificant
F8A3,PanPan,SymSyn,0.0222,0.0015,0.0129,0.0,368,0.5828,3,3,7.3333,0.5,10.0,0.0,F8A1,0.6967463765893992,0.012893354445333335,0.02216311102866667,0.8451,0.1549,nonsignificant
F8A3,PanPan,MacFas,0.0272,0.0,0.0155,0.0,368,0.5704,3,2,9.0,0.0,12.0,0.0,F8A1,0.6538357912866498,0.015524826391,0.027302378289,0.8761,0.1238,nonsignificant
F8A3,GorGor,PonPyg,0.0091,0.0,0.0071,0.0007,368,0.7846,3,2,3.0,0.0,5.5,0.5477,F8A1,1.0289417742035705,0.0071167288139999995,0.0090225161485,0.6023,0.3977,nonsignificant
F8A3,GorGor,PonAbe,0.0091,0.0,0.0065,0.0,368,0.7134,3,1,3.0,0.0,5.0,0.0,F8A1,0.9353157414145736,0.006470438173000001,0.009021394617000002,0.6394,0.3606,nonsignificant
F8A3,GorGor,SymSyn,0.0192,0.0015,0.009,0.0,368,0.4715,3,3,6.3333,0.5,7.0,0.0,F8A1,0.585720364660566,0.009003119333,0.019124183481,0.8868,0.1132,nonsignificant
F8A3,GorGor,MacFas,0.0242,0.0,0.0116,0.0,368,0.4804,3,2,8.0,0.0,9.0,0.0,F8A1,0.5638368756704116,0.011632033873,0.024272297983999998,0.911,0.089,nonsignificant
F8A3,PonPyg,PonAbe,0.0,0.0,0.0006,0.0009,368,inf,2,1,0.0,0.0,0.5,0.7071,F8A1,,0.0006464030575,0.0,0.0,1.0,positive
F8A3,PonPyg,SymSyn,0.0162,0.0016,0.0136,0.0007,368,0.8387,2,3,5.3333,0.5164,10.5,0.5477,F8A1,1.0951464217677214,0.013522022522833334,0.016171755474333332,0.6202,0.3798,nonsignificant
F8A3,PonPyg,MacFas,0.0151,0.0,0.0162,0.0007,368,1.0661,2,2,5.0,0.0,12.5,0.5774,F8A1,1.3617541788759613,0.0161510684725,0.015251161327,0.4431,0.5569,nonsignificant
F8A3,PonAbe,SymSyn,0.0162,0.0018,0.0129,0.0,368,0.7989,1,3,5.3333,0.5774,10.0,0.0,F8A1,1.0428560502507938,0.012876941005666668,0.016169718573333335,0.6513,0.3487,nonsignificant
F8A3,PonAbe,MacFas,0.0151,0.0,0.0155,0.0,368,1.0236,1,2,5.0,0.0,12.0,0.0,F8A1,1.3078811650336621,0.015505953449999998,0.015249227067999999,0.474,0.5259,nonsignificant
F8A3,SymSyn,MacFas,0.0223,0.0016,0.0155,0.0,368,0.6956,3,2,7.3333,0.5164,12.0,0.0,F8A1,0.8237355298657306,0.015443569212333332,0.02237508081266667,0.7726,0.2274,nonsignificant
MacFas_PonAbe_PonPyg_cluster1,PonPyg,PonAbe,0.0,0.0,0.001,0.0,481,inf,1,2,0.0,0.0,1.0,0.0,F8A1,,0.0010027994160000003,0.0,0.0,1.0,positive
MacFas_PonAbe_PonPyg_cluster1,PonPyg,MacFas,0.0373,,0.0237,,481,0.6341,1,1,16.0,,24.0,,F8A1,0.6804590229780393,0.023698619028000002,0.037250328052,0.9115,0.0885,nonsignificant
MacFas_PonAbe_PonPyg_cluster1,PonAbe,MacFas,0.0373,0.0,0.0227,0.0,481,0.6078,2,1,16.0,0.0,23.0,0.0,F8A1,0.6518773775882937,0.022699207908,0.037242976657,0.9273,0.0727,nonsignificant
GorGor_PonAbe_PonPyg_SymSyn_cluster1,GorGor,PonPyg,0.0359,0.0056,0.0127,0.002,160,0.3534,1,2,4.5,0.7071,4.5,0.7071,LOC115932372,0.4630481971174885,0.012575620005,0.0356651327605,0.911,0.089,nonsignificant
GorGor_PonAbe_PonPyg_SymSyn_cluster1,GorGor,PonAbe,0.0359,0.0056,0.0127,0.002,160,0.3533,1,2,4.5,0.7071,4.5,0.7071,LOC115932372,0.46354935956658716,0.0125961265585,0.035673581846999994,0.9106,0.0894,nonsignificant
GorGor_PonAbe_PonPyg_SymSyn_cluster1,GorGor,SymSyn,0.0717,,0.0339,,160,0.472,1,1,9.0,,12.0,,LOC115932372,0.5411347055956021,0.03382531966400001,0.071726356614,0.9302,0.0698,nonsignificant
GorGor_PonAbe_PonPyg_SymSyn_cluster1,PonPyg,PonAbe,0.004,0.0046,0.0028,0.0023,160,0.709,2,2,0.5,0.5774,1.0,0.8165,LOC115932372,0.5375389662856042,0.0028125615144999998,0.0039781945692500004,0.5137,0.4863,nonsignificant
GorGor_PonAbe_PonPyg_SymSyn_cluster1,PonPyg,SymSyn,0.0517,0.0056,0.0296,0.002,160,0.5739,2,1,6.5,0.7071,10.5,0.7071,LOC115932372,0.6995985538791871,0.0296255527665,0.051601320709999995,0.8421,0.1579,nonsignificant
GorGor_PonAbe_PonPyg_SymSyn_cluster1,PonAbe,SymSyn,0.0517,0.0056,0.0296,0.002,160,0.5737,2,1,6.5,0.7071,10.5,0.7071,LOC115932372,0.6997193264083571,0.0296444878055,0.0516160130835,0.8436,0.1564,nonsignificant
CSF2RA,SymSyn,SymSyn,0.0368,,0.0161,,393,0.4371,2,2,12.5,,13.5,,CSF2RA,0.4771104007862736,0.016087695965,0.036709221476,0.974,0.026,purifying
GorGor_cluster1,GorGor,GorGor,0.0142,0.0091,0.0047,0.0051,99,0.3284,4,4,1.1667,0.7528,1.0,1.0954,SPANX,0.38227980156904323,0.0045714467545000005,0.014180775782166668,0.7993,0.2007,nonsignificant
GorGor_cluster2,GorGor,GorGor,0.0191,0.0181,0.0404,0.0344,97,2.1137,8,8,1.5179,1.439,8.5536,7.2873,SPANX,2.9595842688214273,0.04033531505075,0.019035920045785717,0.0668,0.9332,nonsignificant
PanPan_PanTro_cluster1,PanTro,PanTro,0.0,,0.0,,110,,2,2,0.0,,0.0,,SPANX,,0.0,0.0,0.0,1.0,purifying
PanPan_PanTro_cluster1,PanPan,PanPan,0.0009,0.003,0.0039,0.0037,110,4.2635,23,23,0.087,0.2823,0.9328,0.8816,SPANX,3.290849013510383,0.003960680033581028,0.0009258252603043479,0.1183,0.8817,nonsignificant
PanPan_PanTro_cluster2,PanTro,PanTro,0.0,,0.0,,97,,2,2,0.0,,0.0,,SPANX,,0.0,0.0,0.0,1.0,purifying
PanPan_PanTro_cluster2,PanPan,PanPan,0.0,,0.0187,,97,inf,2,2,0.0,,4.0,,SPANX,,0.018851452289000002,0.0,0.0,1.0,positive
PonAbe_cluster1,PonAbe,PonAbe,0.0061,,0.0144,,194,2.3521,2,2,1.0,,6.0,,SPANX,1.8061694797474277,0.01434296162,0.0061259276940000005,0.167,0.833,nonsignificant
SPANXD,HomSap,HomSap,0.026,0.0154,0.0241,0.0122,97,0.9301,4,4,2.0,1.1832,5.1667,2.6013,SPANX,1.1420695450834373,0.0240480145765,0.026074831314,0.5341,0.4659,nonsignificant
SPANXN2,PanTro,PanTro,0.0806,,0.1312,,85,1.6274,2,2,5.5,,24.5,,SPANX,2.0679679042952395,0.131669132997,0.08056426113199999,0.1265,0.8734,nonsignificant
SPANXN2,HomSap,HomSap,0.0958,,0.1202,,85,1.2541,2,2,6.5,,22.5,,SPANX,1.518189626581387,0.120735619794,0.095756566937,0.2895,0.7101,nonsignificant
SPANXN2,PanPan,PanPan,0.0955,,0.1418,,85,1.4845,2,2,6.5,,26.5,,SPANX,1.8152696334839924,0.142356057873,0.095425682802,0.1647,0.8353,nonsignificant
SPANXN2,GorGor,GorGor,0.1654,,0.2022,,85,1.2221,2,2,11.5,,37.5,,SPANX,1.3005256308100122,0.20226891269299999,0.165363830318,0.2129,0.787,nonsignificant
SPANXN2,PonPyg,PonPyg,0.1414,,0.1251,,85,0.8846,2,2,9.5,,23.5,,SPANX,1.0041686168064108,0.12542469830600003,0.14181059734,0.6115,0.3883,nonsignificant
SPANXN2,SymSyn,SymSyn,0.1597,0.0262,0.2594,0.0834,85,1.6242,3,3,10.8889,1.8584,48.4444,15.4976,SPANX,1.7117409635088876,0.25972002276233336,0.15915557478566666,0.0126,0.9874,positive
SPANXN2,MacFas,MacFas,0.092,0.0236,0.1215,0.0157,85,1.321,3,3,6.2222,1.5753,22.7778,3.0246,SPANX,1.4821462931526415,0.12157827780466667,0.09205716663100001,0.2055,0.7945,nonsignificant
SPANXN5,PanTro,PanTro,0.0,,0.0,,159,,2,2,0.0,,0.0,,SPANX,,0.0,0.0,0.0,1.0,purifying
SPANXN5,PonPyg,PonPyg,0.0076,,0.0087,,159,1.1444,2,2,1.0,,3.0,,SPANX,0.8818409657094239,0.008717859847,0.007716608202999999,0.4052,0.5948,nonsignificant
SPANXN5,PonAbe,PonAbe,0.0076,,0.0058,,159,0.7645,2,2,1.0,,2.0,,SPANX,0.5867668453712965,0.005799990194,0.007704597427000002,0.5205,0.4795,nonsignificant
SPANXN5_2,PanPan,PanPan,0.0,,0.0,,72,,2,2,0.0,,0.0,,SPANX,,0.0,0.0,0.0,1.0,purifying
SPANXN5_3,SymSyn,SymSyn,0.0,,0.0,,109,,2,2,0.0,,0.0,,SPANX,,0.0,0.0,0.0,1.0,purifying
PonAbe_PonPyg_cluster1,PonPyg,PonPyg,0.0,,0.0009,,536,inf,2,2,0.0,,1.0,,TBL1X,,0.000876846033,0.0,0.0,1.0,positive
MacFas_cluster1,MacFas,MacFas,0.0,0.0,0.0018,0.002,131,inf,4,4,0.0,0.0,0.5,0.5477,VCX,,0.0017705823035000002,0.0,0.0,1.0,positive
PonAbe_PonPyg_cluster1,PonPyg,PonPyg,0.0137,0.0133,0.0131,0.0046,127,0.9556,8,8,1.5,1.453,3.5714,1.2599,VCX,1.1899985762107776,0.013141351371214288,0.013736098087499999,0.5254,0.4746,nonsignificant
PonAbe_PonPyg_cluster1,PonAbe,PonAbe,0.0157,0.0137,0.0159,0.0076,127,1.0126,7,7,1.7143,1.488,4.3333,2.0575,VCX,1.24275290680558,0.015902558552333333,0.015719691275238094,0.4831,0.5169,nonsignificant
VCX,PanTro,PanTro,0.0165,0.018,0.0361,0.0423,133,2.1801,10,10,1.9111,2.0815,10.2222,11.9894,VCX,2.5040133728167646,0.03591634185386667,0.016593972573422225,0.0045,0.9955,positive
VCX,HomSap,HomSap,0.0164,0.018,0.0338,0.0345,133,2.0587,4,4,1.875,2.054,9.625,9.8269,VCX,2.4319966700903635,0.03363955903683334,0.016391323575833335,0.0338,0.9662,positive
VCX,PanPan,PanPan,0.0187,0.022,0.0279,0.0383,133,1.4953,16,16,2.1625,2.5414,7.9125,10.8445,VCX,1.646264511189625,0.027820849427425003,0.018718474900316664,0.1139,0.8861,nonsignificant
VCX,GorGor,GorGor,0.0268,0.0119,0.0261,0.0186,133,0.9761,4,4,3.125,1.3852,7.375,5.2601,VCX,1.1369684726003395,0.02601035737066667,0.02690981365266667,0.5231,0.4769,nonsignificant
VCX,SymSyn,SymSyn,0.0253,0.0218,0.0342,0.02,133,1.3508,5,5,3.0,2.582,9.6,5.6214,VCX,1.5746673123313786,0.0341558070087,0.0253459723848,0.1981,0.8019,nonsignificant
TMSB15A,PanTro,PanTro,0.1112,,0.0101,,45,0.0908,2,2,4.0,,1.0,,TMSB,0.12176557145806087,0.010100392143000002,0.110947197304,0.9764,0.0236,purifying
TMSB15A,HomSap,HomSap,0.0554,,0.0,,45,0.0,2,2,2.0,,0.0,,TMSB,0.0,0.0,0.05547846199999999,0.8672,0.1328,nonsignificant
TMSB15A,PanPan,PanPan,0.0551,,0.0101,,45,0.1839,2,2,2.0,,1.0,,TMSB,0.21834790804485518,0.010255769363,0.055224435467,0.846,0.154,nonsignificant
TMSB15A,GorGor,GorGor,0.083,,0.0,,45,0.0,2,2,3.0,,0.0,,TMSB,0.0,0.0,0.082715077488,0.9521,0.0479,purifying
TMSB15A,PonPyg,PonPyg,0.083,,0.0,,45,0.0,2,2,3.0,,0.0,,TMSB,0.0,0.0,0.08341841126300001,0.9558,0.0442,purifying
TMSB15A,PonAbe,PonAbe,0.083,,0.0,,45,0.0,2,2,3.0,,0.0,,TMSB,0.0,0.0,0.08341841126300001,0.9558,0.0442,purifying
TMSB15A,SymSyn,SymSyn,0.111,,0.0101,,45,0.0911,2,2,4.0,,1.0,,TMSB,0.1236593662824252,0.010068544599000001,0.109641741325,0.9778,0.0221,purifying
TMSB15A,MacFas,MacFas,0.0554,0.0,0.0,0.0,45,0.0,3,3,2.0,0.0,0.0,0.0,TMSB,0.0,0.0,0.05472248814933333,0.9521,0.0479,purifying
TMSB4X,MacFas,MacFas,0.0585,,0.0409,,44,0.6985,2,2,2.0,,4.0,,TMSB,0.7973550357837965,0.040777842161,0.05966731263200001,0.6298,0.3683,nonsignificant
MAGEA1,PanTro,PanTro,0.1222,,0.1204,,306,0.9849,2,2,33.5,,77.5,,MAGEB,1.0123149272008811,0.12044269625699999,0.122076319162,0.5209,0.4791,nonsignificant
MAGEA1,HomSap,HomSap,0.1168,,0.1289,,306,1.1031,2,2,32.0,,83.0,,MAGEB,1.1342345627588555,0.128913486543,0.116712846591,0.2985,0.7014,nonsignificant
MAGEA1,PanPan,PanPan,0.1186,,0.125,,306,1.0539,2,2,32.5,,80.5,,MAGEB,1.082093715025613,0.125083296131,0.11862595669100001,0.3875,0.6125,nonsignificant
MAGEA1,GorGor,GorGor,0.1258,,0.125,,306,0.994,2,2,34.5,,80.5,,MAGEB,1.0211734325516262,0.12516049618300001,0.125647952385,0.5043,0.4955,nonsignificant
MAGEA1,PonPyg,PonPyg,0.1259,,0.1141,,306,0.9067,2,2,34.5,,73.5,,MAGEB,0.9336245471570322,0.11424453906700001,0.125620545916,0.6797,0.3203,nonsignificant
MAGEA1,PonAbe,PonAbe,0.115,,0.1172,,306,1.0194,2,2,31.5,,75.5,,MAGEB,1.0515325952345573,0.11727421727400002,0.114802204312,0.454,0.5459,nonsignificant
MAGEA1,SymSyn,SymSyn,0.0899,,0.1201,,306,1.3355,2,2,24.5,,77.5,,MAGEB,1.3911377531910505,0.120211278695,0.089877538132,0.0871,0.9129,nonsignificant
MAGEA1,MacFas,MacFas,0.1154,,0.1062,,306,0.9207,2,2,31.5,,68.5,,MAGEB,0.9473964567070614,0.10636415645500001,0.11552895991,0.6519,0.348,nonsignificant
MAGEA11,MacFas,MacFas,0.0084,,0.0011,,427,0.1296,2,2,3.0,,1.0,,MAGEB,0.16718505541060705,0.0010765344469999998,0.008342173169,0.9335,0.0665,nonsignificant
MAGEA2,PanTro,PanTro,0.0647,0.0337,0.073,0.0317,311,1.1289,5,5,17.7333,9.2377,48.0667,20.9108,MAGEB,1.1619726603352754,0.07297484381080001,0.0645785195338,0.2482,0.7518,nonsignificant
MAGEA2,HomSap,HomSap,0.0708,0.0346,0.062,0.0284,311,0.876,5,5,19.4833,9.5289,40.8167,18.6841,MAGEB,0.897162294608861,0.0619870621141,0.0707993072359,0.7557,0.2443,nonsignificant
MAGEA2,PanPan,PanPan,0.0675,0.0317,0.0716,0.0314,311,1.0606,5,5,18.5333,8.683,47.1667,20.6679,MAGEB,1.088180044177334,0.0716113099872,0.0674612571104,0.369,0.631,nonsignificant
MAGEA2,GorGor,GorGor,0.0537,0.0297,0.0514,0.0281,311,0.9573,5,5,14.7667,8.17,33.8333,18.4622,MAGEB,0.9878745692938994,0.0513844414692,0.05371198683739999,0.5719,0.4281,nonsignificant
MAGEA2,PonPyg,PonPyg,0.0616,0.0331,0.0572,0.0316,311,0.9284,5,5,16.9333,9.0932,37.6667,20.7858,MAGEB,0.9555731961684658,0.057144160342400004,0.0616076342596,0.6373,0.3627,nonsignificant
MAGEA2,PonAbe,PonAbe,0.0609,0.0323,0.0575,0.0314,311,0.9445,5,5,16.7333,8.8789,37.8667,20.7008,MAGEB,0.9721068441243009,0.0574425104354,0.0608995821656,0.6026,0.3974,nonsignificant
MAGEA2,SymSyn,SymSyn,0.0417,0.0189,0.0439,0.0211,311,1.052,4,4,11.5,5.1769,28.8333,13.8804,MAGEB,1.1101396276220312,0.0439072708305,0.041571344254333335,0.4114,0.5886,nonsignificant
MAGEA2,MacFas,MacFas,0.0815,0.0318,0.0388,0.0213,311,0.4764,4,4,22.1667,8.6814,25.6667,14.0949,MAGEB,0.4883959956855054,0.03888339805299999,0.08141261125949999,0.9995,0.0005,purifying
MAGEA8,PanTro,PanTro,0.0,,0.003,,311,inf,2,2,0.0,,2.0,,MAGEB,,0.003021281701,0.0,0.0,1.0,positive
MAGEA8,PanPan,PanPan,0.0015,0.0019,0.0009,0.0008,311,0.6088,5,5,0.4,0.5164,0.6,0.5164,MAGEB,0.4816641124076375,0.0009042248424,0.0014665958282000001,0.5251,0.4749,nonsignificant
MAGEA8,MacFas,MacFas,0.0356,0.0214,0.0176,0.014,311,0.4947,3,3,9.6667,5.7951,11.6667,9.2511,MAGEB,0.5263112157435506,0.017648415053999996,0.03559871201166667,0.9767,0.0233,purifying
MAGEA9,PanTro,PanTro,0.0,0.0,0.0,0.0,311,,3,3,0.0,0.0,0.0,0.0,MAGEB,,0.0,0.0,0.0,1.0,purifying
MAGEA9,HomSap,HomSap,0.0,,0.0,,311,,2,2,0.0,,0.0,,MAGEB,,0.0,0.0,0.0,1.0,purifying
MAGEA9,PanPan,PanPan,0.0,0.0,0.0017,0.0012,311,inf,6,6,0.0,0.0,1.1333,0.8338,MAGEB,,0.0017045283542,0.0,0.0,1.0,positive
MAGEA9,GorGor,GorGor,0.0,,0.0,,311,,2,2,0.0,,0.0,,MAGEB,,0.0,0.0,0.0,1.0,purifying
MAGEA9,PonPyg,PonPyg,0.0075,0.0037,0.002,0.0017,311,0.2683,3,3,2.0,1.0,1.3333,1.1547,MAGEB,0.3488110101780344,0.002007440695,0.007490196293666667,0.8922,0.1078,nonsignificant
MAGEA9,PonAbe,PonAbe,0.0,0.0,0.0,0.0,311,,3,3,0.0,0.0,0.0,0.0,MAGEB,,0.0,0.0,0.0,1.0,purifying
MAGEA9,SymSyn,SymSyn,0.0038,,0.0045,,311,1.1835,2,2,1.0,,3.0,,MAGEB,0.9049949124566838,0.004491459171000001,0.0038522475159999997,0.4093,0.5907,nonsignificant
MAGEA9,MacFas,MacFas,0.0,,0.0,,311,,2,2,0.0,,0.0,,MAGEB,,0.0,0.0,0.0,1.0,purifying
MAGEB6,HomSap,HomSap,0.0801,,0.1027,,361,1.2824,2,2,25.6667,,78.3333,,MAGEB,1.3321247390336857,0.10290431033300002,0.080062665413,0.1119,0.8881,nonsignificant
MAGEB6,PanPan,PanPan,0.0767,,0.1108,,361,1.4454,2,2,24.6667,,84.3333,,MAGEB,1.5059037983277217,0.11089644998999999,0.076593341979,0.0379,0.9621,positive
MAGEB6,GorGor,GorGor,0.0768,,0.1068,,361,1.3912,2,2,24.6667,,81.3333,,MAGEB,1.447030252564889,0.106952835881,0.07668115348900001,0.0465,0.9535,positive
MAGEB6,PonPyg,PonPyg,0.0971,,0.0969,,361,0.9977,2,2,31.1667,,73.8333,,MAGEB,1.026663728548446,0.09694922846699999,0.09708055593499999,0.4997,0.5003,nonsignificant
MAGEB6,PonAbe,PonAbe,0.0972,,0.0982,,361,1.0101,2,2,31.1667,,74.8333,,MAGEB,1.039725214410005,0.098202659112,0.09712106173900001,0.4687,0.5313,nonsignificant
MAGEB6,SymSyn,SymSyn,0.0839,,0.0841,,361,1.002,2,2,26.6667,,64.3333,,MAGEB,1.036717765806641,0.084071952449,0.0837866818,0.4883,0.5117,nonsignificant
MAGEB6,MacFas,MacFas,0.1012,,0.103,,361,1.0185,2,2,32.3333,,78.6667,,MAGEB,1.0469704992510562,0.10331496677300002,0.101111887096,0.4487,0.5513,nonsignificant
MAGEC1,PonPyg,PonPyg,0.0403,0.019,0.0454,0.0198,498,1.1286,3,3,17.3333,8.1445,48.3333,21.0792,MAGEB,1.1767878437293922,0.04541319321066667,0.040173740985,0.2924,0.7076,nonsignificant
MAGEC1,PonAbe,PonAbe,0.0368,0.0299,0.0377,0.0302,498,1.0249,3,3,15.8333,12.8679,40.1667,32.1882,MAGEB,1.0710537686920616,0.037674478180333336,0.036756624684,0.4537,0.5463,nonsignificant
MAGEC1,MacFas,MacFas,0.0474,0.0099,0.0214,0.0054,498,0.451,4,4,20.4167,4.2475,22.75,5.7771,MAGEB,0.46265067446752045,0.021400076602000002,0.04730356130400001,0.9997,0.0003,purifying
TCEAL8,PanTro,PanTro,0.0,,0.0,,117,,2,2,0.0,,0.0,,TCEAL8,,0.0,0.0,0.0,1.0,purifying
H2AB1,PanTro,PanTro,0.0,0.0,0.0,0.0,111,,3,3,0.0,0.0,0.0,0.0,H2A,,0.0,0.0,0.0,1.0,purifying
H2AB1,HomSap,HomSap,0.0,0.0,0.0029,0.0025,111,inf,3,3,0.0,0.0,0.6667,0.5774,H2A,,0.002986983508,0.0,0.0,1.0,positive
H2AB1,PanPan,PanPan,0.0,0.0,0.0,0.0,111,,3,3,0.0,0.0,0.0,0.0,H2A,,0.0,0.0,0.0,1.0,purifying
H2AB1,GorGor,GorGor,0.0,0.0,0.0,0.0,111,,3,3,0.0,0.0,0.0,0.0,H2A,,0.0,0.0,0.0,1.0,purifying
H2AB1,SymSyn,SymSyn,0.0,0.0,0.0029,0.0025,111,inf,3,3,0.0,0.0,0.6667,0.5774,H2A,,0.0029055592260000002,0.0,0.0,1.0,positive
H2AB1,MacFas,MacFas,0.0,0.0,0.0,0.0,111,,3,3,0.0,0.0,0.0,0.0,H2A,,0.0,0.0,0.0,1.0,purifying
PonAbe_PonPyg_cluster1,PonPyg,PonPyg,0.0,0.0,0.0,0.0,153,,3,3,0.0,0.0,0.0,0.0,H2A,,0.0,0.0,0.0,1.0,purifying
PonAbe_PonPyg_cluster1,PonAbe,PonAbe,0.0,0.0,0.0,0.0,153,,3,3,0.0,0.0,0.0,0.0,H2A,,0.0,0.0,0.0,1.0,purifying
SPACA5,HomSap,HomSap,0.0,,0.0,,159,,2,2,0.0,,0.0,,SPACA5,,0.0,0.0,0.0,1.0,purifying
SSX3,PanTro,PanTro,0.0675,0.0239,0.092,0.0355,169,1.3623,9,9,9.2269,3.2888,34.0787,13.1477,SSX,1.4030056882955468,0.09196286388783333,0.06764283378602778,0.055,0.945,nonsignificant
SSX3,HomSap,HomSap,0.0715,0.0279,0.0898,0.0333,169,1.2555,8,8,9.7738,3.8271,33.2619,12.3358,SSX,1.2919200187145916,0.08968408743189286,0.07166096099182144,0.1256,0.8744,nonsignificant
SSX3,PanPan,PanPan,0.0647,0.0244,0.0899,0.0345,169,1.3893,9,9,8.838,3.3558,33.3009,12.7614,SSX,1.4326121744722036,0.08984382984319444,0.0648076774911389,0.0493,0.9507,positive
SSX3,GorGor,GorGor,0.0618,0.028,0.0948,0.0369,169,1.5348,8,8,8.4167,3.8459,35.1905,13.7107,SSX,1.5925203901987444,0.09477124256360712,0.06179150199582143,0.0167,0.9833,positive
SSX3,PonPyg,PonPyg,0.0701,0.031,0.095,0.0337,169,1.3556,14,14,9.5623,4.2228,35.207,12.4942,SSX,1.3955437172083458,0.09500862736091208,0.07003331642967034,0.0472,0.9528,positive
SSX3,PonAbe,PonAbe,0.0729,0.0371,0.0989,0.0365,169,1.3567,15,15,9.9484,5.0575,36.6611,13.5313,SSX,1.3915520743724774,0.0989243504846,0.07287039614769523,0.0376,0.9624,positive
SSX3,SymSyn,SymSyn,0.0414,0.0191,0.0966,0.0367,169,2.3344,5,5,5.6083,2.5778,35.8917,13.5997,SSX,2.5054853246021414,0.0966417594282,0.041359279740200004,0.0,1.0,positive
SSX3,MacFas,MacFas,0.0977,0.0291,0.0937,0.0248,169,0.9586,9,9,13.2222,3.9099,34.8333,9.2507,SSX,0.9774823173475395,0.09365151804988889,0.09785800689558333,0.5971,0.4029,nonsignificant
GAGE1,PanTro,PanTro,0.0033,0.0064,0.0227,0.0302,87,6.7929,9,9,0.2361,0.4549,4.3194,5.736,GAGE,28.46293916359224,0.02273284076561111,0.0033492469866111116,0.0024,0.9976,positive
GAGE1,HomSap,HomSap,0.0014,0.0042,0.0092,0.0115,87,6.588,20,20,0.1,0.3008,1.7579,2.1832,GAGE,5.0776206093062255,0.0092333389809,0.0014075965739157893,0.0139,0.9861,positive
GAGE1,PanPan,PanPan,0.0057,0.0115,0.0021,0.0042,87,0.3682,10,10,0.4,0.809,0.4,0.809,GAGE,0.42434282469718027,0.002091319592,0.0056954953136,0.7771,0.2229,nonsignificant
